id,tenant_id,horario_base_id,coach_id,disciplina_id,fecha,hora_inicio,hora_fin,cupo_maximo,asistentes_confirmados,cancelada,created_at,updated_at,wod_id
188,1,74,,3,2026-07-16,18:00:00,19:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
189,1,4,,1,2026-07-16,07:00:00,08:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
190,1,9,,1,2026-07-16,08:00:00,09:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
191,1,14,,1,2026-07-16,09:00:00,10:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
192,1,19,,1,2026-07-16,14:00:00,15:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
193,1,24,,1,2026-07-16,18:00:00,19:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
194,1,29,,1,2026-07-16,19:00:00,20:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
195,1,34,,1,2026-07-16,20:00:00,21:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
196,1,39,,1,2026-07-16,21:00:00,22:00:00,16,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
197,1,44,,3,2026-07-16,07:00:00,08:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
198,1,49,,3,2026-07-16,08:00:00,09:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
199,1,54,,3,2026-07-16,09:00:00,10:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
200,1,59,,3,2026-07-16,10:00:00,14:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
201,1,64,,3,2026-07-16,14:00:00,15:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
202,1,69,,3,2026-07-16,15:00:00,17:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
203,1,74,,3,2026-07-16,18:00:00,19:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
204,1,157,,3,2026-07-16,19:00:00,20:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
205,1,162,,3,2026-07-16,20:00:00,21:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
206,1,167,,3,2026-07-16,21:00:00,22:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
207,1,172,,4,2026-07-16,07:00:00,08:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
208,1,177,,4,2026-07-16,08:00:00,09:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
209,1,182,,4,2026-07-16,09:00:00,10:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
210,1,187,,4,2026-07-16,10:00:00,14:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
211,1,192,,4,2026-07-16,14:00:00,15:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
212,1,197,,4,2026-07-16,15:00:00,17:00:00,50,0,False,2026-07-11 21:57:57.749908+00:00,2026-07-11 21:57:57.749908+00:00,
213,1,5,,1,2026-07-17,07:00:00,08:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
214,1,10,,1,2026-07-17,08:00:00,09:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
215,1,15,,1,2026-07-17,09:00:00,10:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
216,1,20,,1,2026-07-17,14:00:00,15:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
217,1,25,,1,2026-07-17,18:00:00,19:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
218,1,30,,1,2026-07-17,19:00:00,20:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
219,1,35,,1,2026-07-17,20:00:00,21:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
220,1,40,,1,2026-07-17,21:00:00,22:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
221,1,45,,3,2026-07-17,07:00:00,08:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
222,1,50,,3,2026-07-17,08:00:00,09:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
223,1,55,,3,2026-07-17,09:00:00,10:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
224,1,60,,3,2026-07-17,10:00:00,14:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
225,1,65,,3,2026-07-17,14:00:00,15:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
226,1,70,,3,2026-07-17,15:00:00,17:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
227,1,75,,3,2026-07-17,18:00:00,19:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
228,1,5,,1,2026-07-17,07:00:00,08:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
229,1,10,,1,2026-07-17,08:00:00,09:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
230,1,15,,1,2026-07-17,09:00:00,10:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
231,1,20,,1,2026-07-17,14:00:00,15:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
232,1,25,,1,2026-07-17,18:00:00,19:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
233,1,30,,1,2026-07-17,19:00:00,20:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
234,1,35,,1,2026-07-17,20:00:00,21:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
235,1,40,,1,2026-07-17,21:00:00,22:00:00,16,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
236,1,45,,3,2026-07-17,07:00:00,08:00:00,50,1,False,2026-07-11 21:58:00.560656+00:00,2026-07-12 02:46:42.816643+00:00,
237,1,50,,3,2026-07-17,08:00:00,09:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
238,1,55,,3,2026-07-17,09:00:00,10:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
239,1,60,,3,2026-07-17,10:00:00,14:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
240,1,65,,3,2026-07-17,14:00:00,15:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
241,1,70,,3,2026-07-17,15:00:00,17:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
242,1,75,,3,2026-07-17,18:00:00,19:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
243,1,158,,3,2026-07-17,19:00:00,20:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
244,1,163,,3,2026-07-17,20:00:00,21:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
245,1,168,,3,2026-07-17,21:00:00,22:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
246,1,173,,4,2026-07-17,07:00:00,08:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
247,1,178,,4,2026-07-17,08:00:00,09:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
248,1,183,,4,2026-07-17,09:00:00,10:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
249,1,188,,4,2026-07-17,10:00:00,14:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
250,1,193,,4,2026-07-17,14:00:00,15:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
251,1,198,,4,2026-07-17,15:00:00,17:00:00,50,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
252,1,201,,5,2026-07-17,19:00:00,20:00:00,12,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
253,1,204,,5,2026-07-17,20:00:00,21:00:00,12,0,False,2026-07-11 21:58:00.560656+00:00,2026-07-11 21:58:00.560656+00:00,
254,1,205,,6,2026-07-18,10:00:00,12:00:00,16,0,False,2026-07-12 04:02:06.883934+00:00,2026-07-12 18:53:37.401870+00:00,
255,1,1,,1,2026-07-20,07:00:00,08:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
256,1,6,,1,2026-07-20,08:00:00,09:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
257,1,11,,1,2026-07-20,09:00:00,10:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
258,1,16,,1,2026-07-20,14:00:00,15:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
259,1,21,,1,2026-07-20,18:00:00,19:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
260,1,26,,1,2026-07-20,19:00:00,20:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
261,1,31,,1,2026-07-20,20:00:00,21:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
262,1,36,,1,2026-07-20,21:00:00,22:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
263,1,41,,3,2026-07-20,07:00:00,08:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
264,1,46,,3,2026-07-20,08:00:00,09:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
265,1,51,,3,2026-07-20,09:00:00,10:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
266,1,56,,3,2026-07-20,10:00:00,14:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
267,1,61,,3,2026-07-20,14:00:00,15:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
268,1,66,,3,2026-07-20,15:00:00,17:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
269,1,71,,3,2026-07-20,18:00:00,19:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
270,1,76,,3,2026-07-20,19:00:00,20:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
271,1,1,,1,2026-07-20,07:00:00,08:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
272,1,6,,1,2026-07-20,08:00:00,09:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
273,1,11,,1,2026-07-20,09:00:00,10:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
274,1,16,,1,2026-07-20,14:00:00,15:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
275,1,21,,1,2026-07-20,18:00:00,19:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
276,1,26,,1,2026-07-20,19:00:00,20:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
277,1,31,,1,2026-07-20,20:00:00,21:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
278,1,36,,1,2026-07-20,21:00:00,22:00:00,16,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
279,1,41,,3,2026-07-20,07:00:00,08:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
280,1,46,,3,2026-07-20,08:00:00,09:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
281,1,51,,3,2026-07-20,09:00:00,10:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
282,1,56,,3,2026-07-20,10:00:00,14:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
283,1,61,,3,2026-07-20,14:00:00,15:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
284,1,66,,3,2026-07-20,15:00:00,17:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
285,1,71,,3,2026-07-20,18:00:00,19:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
286,1,76,,3,2026-07-20,19:00:00,20:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
287,1,159,,3,2026-07-20,20:00:00,21:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
288,1,164,,3,2026-07-20,21:00:00,22:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
289,1,169,,4,2026-07-20,07:00:00,08:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
290,1,174,,4,2026-07-20,08:00:00,09:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
291,1,179,,4,2026-07-20,09:00:00,10:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
292,1,184,,4,2026-07-20,10:00:00,14:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
293,1,189,,4,2026-07-20,14:00:00,15:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
294,1,194,,4,2026-07-20,15:00:00,17:00:00,50,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
295,1,199,,5,2026-07-20,19:00:00,20:00:00,12,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
296,1,202,,5,2026-07-20,20:00:00,21:00:00,12,0,False,2026-07-14 10:57:05.489646+00:00,2026-07-14 10:57:05.489646+00:00,
297,1,2,,1,2026-07-21,07:00:00,08:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
298,1,7,,1,2026-07-21,08:00:00,09:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
299,1,12,,1,2026-07-21,09:00:00,10:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
300,1,17,,1,2026-07-21,14:00:00,15:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
301,1,22,,1,2026-07-21,18:00:00,19:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
302,1,27,,1,2026-07-21,19:00:00,20:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
303,1,32,,1,2026-07-21,20:00:00,21:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
304,1,37,,1,2026-07-21,21:00:00,22:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
305,1,42,,3,2026-07-21,07:00:00,08:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
306,1,47,,3,2026-07-21,08:00:00,09:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
307,1,52,,3,2026-07-21,09:00:00,10:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
308,1,57,,3,2026-07-21,10:00:00,14:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
309,1,62,,3,2026-07-21,14:00:00,15:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
310,1,67,,3,2026-07-21,15:00:00,17:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
311,1,72,,3,2026-07-21,18:00:00,19:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
312,1,77,,3,2026-07-21,19:00:00,20:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
313,1,2,,1,2026-07-21,07:00:00,08:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
314,1,7,,1,2026-07-21,08:00:00,09:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
315,1,12,,1,2026-07-21,09:00:00,10:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
316,1,17,,1,2026-07-21,14:00:00,15:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
317,1,22,,1,2026-07-21,18:00:00,19:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
318,1,27,,1,2026-07-21,19:00:00,20:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
319,1,32,,1,2026-07-21,20:00:00,21:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
320,1,37,,1,2026-07-21,21:00:00,22:00:00,16,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
321,1,42,,3,2026-07-21,07:00:00,08:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
322,1,47,,3,2026-07-21,08:00:00,09:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
323,1,52,,3,2026-07-21,09:00:00,10:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
324,1,57,,3,2026-07-21,10:00:00,14:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
325,1,62,,3,2026-07-21,14:00:00,15:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
326,1,67,,3,2026-07-21,15:00:00,17:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
327,1,72,,3,2026-07-21,18:00:00,19:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
328,1,77,,3,2026-07-21,19:00:00,20:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
329,1,160,,3,2026-07-21,20:00:00,21:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
330,1,165,,3,2026-07-21,21:00:00,22:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
331,1,170,,4,2026-07-21,07:00:00,08:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
332,1,175,,4,2026-07-21,08:00:00,09:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
333,1,180,,4,2026-07-21,09:00:00,10:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
334,1,185,,4,2026-07-21,10:00:00,14:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
335,1,190,,4,2026-07-21,14:00:00,15:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
336,1,195,,4,2026-07-21,15:00:00,17:00:00,50,0,False,2026-07-15 19:16:11.944395+00:00,2026-07-15 19:16:11.944395+00:00,
337,1,3,,1,2026-07-22,07:00:00,08:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
338,1,8,,1,2026-07-22,08:00:00,09:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
339,1,13,,1,2026-07-22,09:00:00,10:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
340,1,18,,1,2026-07-22,14:00:00,15:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
341,1,23,,1,2026-07-22,18:00:00,19:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
342,1,28,,1,2026-07-22,19:00:00,20:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
343,1,33,,1,2026-07-22,20:00:00,21:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
344,1,38,,1,2026-07-22,21:00:00,22:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
345,1,43,,3,2026-07-22,07:00:00,08:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
346,1,48,,3,2026-07-22,08:00:00,09:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
347,1,53,,3,2026-07-22,09:00:00,10:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
348,1,58,,3,2026-07-22,10:00:00,14:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
349,1,63,,3,2026-07-22,14:00:00,15:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
350,1,68,,3,2026-07-22,15:00:00,17:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
351,1,73,,3,2026-07-22,18:00:00,19:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
352,1,78,,3,2026-07-22,19:00:00,20:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
353,1,3,,1,2026-07-22,07:00:00,08:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
354,1,8,,1,2026-07-22,08:00:00,09:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
355,1,13,,1,2026-07-22,09:00:00,10:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
356,1,18,,1,2026-07-22,14:00:00,15:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
357,1,23,,1,2026-07-22,18:00:00,19:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
358,1,28,,1,2026-07-22,19:00:00,20:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
359,1,33,,1,2026-07-22,20:00:00,21:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
360,1,38,,1,2026-07-22,21:00:00,22:00:00,16,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
361,1,43,,3,2026-07-22,07:00:00,08:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
362,1,48,,3,2026-07-22,08:00:00,09:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
363,1,53,,3,2026-07-22,09:00:00,10:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
364,1,58,,3,2026-07-22,10:00:00,14:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
365,1,63,,3,2026-07-22,14:00:00,15:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
366,1,68,,3,2026-07-22,15:00:00,17:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
367,1,73,,3,2026-07-22,18:00:00,19:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
368,1,78,,3,2026-07-22,19:00:00,20:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
369,1,161,,3,2026-07-22,20:00:00,21:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
370,1,166,,3,2026-07-22,21:00:00,22:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
371,1,171,,4,2026-07-22,07:00:00,08:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
372,1,176,,4,2026-07-22,08:00:00,09:00:00,50,0,False,2026-07-18 01:04:56.367058+00:00,2026-07-18 01:04:56.367058+00:00,
